run_id,seed,experiment_name,last_round,last_miou,best_miou,overfit_mean,overfit_max,overfit_last,corr_overfit_round,corr_overfit_to_next_delta_pearson,corr_overfit_to_next_delta_spearman
run_src_full_model_with_baselines_seed42,42,baseline_random,15,0.7561446226627333,0.7561446226627333,0.3609397814111194,1.371489964761262,0.6947675892777794,0.6339693148763917,-0.28291561955178396,-0.1713289344789549
run_src_full_model_with_baselines_seed42,42,baseline_entropy,15,0.7579638402437794,0.7611028938782383,0.4754256653280855,1.149449604531102,0.8801375566604726,0.8433150681825504,-0.5732823814536375,-0.5434546742904888
run_src_full_model_with_baselines_seed42,42,baseline_bald,15,0.7685325165278528,0.7685325165278528,0.5447459118532668,1.188305412252367,1.1559840193705062,0.832381432766871,-0.6101238771795121,-0.7483516644524486
run_src_full_model_with_baselines_seed42,42,baseline_coreset,15,0.7421316659390875,0.749786555308535,0.4613754023239263,1.4043065680378548,0.5156470993424687,0.5962083850086538,-0.45733302397990094,-0.47558491355512394
run_src_full_model_with_baselines_seed42,42,baseline_wang_style,15,0.7583528231262386,0.7600765610412746,0.45563302732960537,0.8496584607622774,0.5594430806260058,0.7219840598429759,-0.6213373488606444,-0.5632566664711138
run_src_full_model_with_baselines_seed42,42,baseline_dial_style,15,0.7674848041991322,0.7674848041991322,0.54334410311248,1.1918217424300495,0.7496321464853477,0.7879314323411267,-0.41256607401871,-0.24835164835164836
run_src_full_model_with_baselines_seed42,42,baseline_llm_rs,15,0.750344193755921,0.7564010543621804,0.4426433324551365,1.207145996064757,0.23802468460051399,0.6063950523510669,-0.7115561881090409,-0.4200259283267216
run_src_full_model_with_baselines_seed42,42,baseline_llm_us,15,0.7658174692772918,0.7658174692772918,0.531726734651387,1.2621967198509694,1.1223485840151444,0.8183978574107676,-0.4920405608102645,-0.6355947910129226
run_src_full_model_with_baselines_seed42,42,full_model,15,0.7664824411518785,0.7664824411518785,0.5235746340449834,1.1592165954500255,1.1512632646451955,0.770513374249383,-0.4502055706133029,-0.5805796098849382
run_src_full_model_with_baselines_seed43,43,baseline_random,15,0.7464938659273451,0.7478678584759384,0.3889841492729667,1.2121283262239113,1.2121283262239113,0.6788143932779854,-0.12816233899713286,-0.04270741391413848
run_src_full_model_with_baselines_seed43,43,baseline_entropy,15,0.7599803585933129,0.7617595851363839,0.4559350428279887,0.7939310914902026,0.7402947518050705,0.7478145024311081,-0.6757245734798999,-0.5478551169972944
run_src_full_model_with_baselines_seed43,43,baseline_bald,15,0.7567398133537082,0.7601794528205943,0.4669949977612218,1.021112019398736,0.884699980176574,0.6440351241747065,-0.1842501270331376,0.022223594091360932
run_src_full_model_with_baselines_seed43,43,baseline_coreset,15,0.7436153470537278,0.7544886529653849,0.3221912553319409,0.8445655976920424,0.8445655976920424,0.6287082739928896,-0.4568315924276968,-0.4158353460060851
run_src_full_model_with_baselines_seed43,43,baseline_wang_style,15,0.7588633882254121,0.7631839922760221,0.5596417612378296,1.253019561063183,1.253019561063183,0.5806660462901444,-0.5403047001750193,-0.3642419605742007
run_src_full_model_with_baselines_seed43,43,baseline_dial_style,15,0.7579814288073575,0.7622695396906278,0.45802465089055827,0.8997345841525586,0.39708980016062145,0.23319078397774542,-0.17318011821842003,-0.059405976541875294
run_src_full_model_with_baselines_seed43,43,baseline_llm_rs,15,0.7568882438282024,0.7568882438282024,0.36663847671255917,1.0531667492270618,0.2427651934427651,0.6229035479599484,-0.16792215919376613,-0.0333353911370414
run_src_full_model_with_baselines_seed43,43,baseline_llm_us,15,0.7611490363932536,0.7611490363932536,0.45177681266734987,1.0404795173674581,1.0357774543869998,0.7017179911004895,-0.5810981942998766,-0.6533736662860113
run_src_full_model_with_baselines_seed43,43,full_model,15,0.7564143017194861,0.7654927949045967,0.44677296717668397,1.259905986487545,0.35174805308093937,0.6452183076486276,-0.5143318126852894,-0.5849946639525042
run_src_full_model_with_baselines_seed44,44,baseline_random,15,0.7438593402935902,0.7441910847457822,0.4228459956553162,1.0367079173590086,0.6639056697669854,0.7023470892633428,-0.0029460135739496516,0.1852911494030294
run_src_full_model_with_baselines_seed44,44,baseline_entropy,15,0.7619182633971655,0.7619182633971655,0.6020542266045769,1.3122954946537955,0.9264549850666528,0.7770808223273363,-0.42469714732946146,-0.2486250129345151
run_src_full_model_with_baselines_seed44,44,baseline_bald,15,0.7497046052671501,0.758364873831235,0.5339808806960404,1.1700937096850046,0.9307561964908578,0.9115056446333712,-0.5650978820151275,-0.4790333663309185
run_src_full_model_with_baselines_seed44,44,baseline_coreset,15,0.7463374803327956,0.7463374803327956,0.3370795829689673,1.3539610093521555,0.4632052755885303,0.5517373476601188,-0.06531365084702227,0.004575090108716775
run_src_full_model_with_baselines_seed44,44,baseline_wang_style,15,0.7516896755427815,0.7563178538874091,0.5793743263095101,1.24618249294686,0.17585299167567786,0.42911781292000456,-0.40765596292752804,-0.3509967983715025
run_src_full_model_with_baselines_seed44,44,baseline_dial_style,15,0.7511362741805324,0.7585290934217906,0.5266814418265254,1.2833230476104425,0.5857241603391312,0.6969550821880268,-0.17578588274332158,-0.21413012227695435
run_src_full_model_with_baselines_seed44,44,baseline_llm_rs,15,0.7393811398553437,0.7536332488454425,0.48571198168155727,1.2789596022471819,0.5644318851910111,0.8530562539938868,-0.5862592436394088,-0.6556355290335613
run_src_full_model_with_baselines_seed44,44,baseline_llm_us,15,0.7619903391451228,0.7619903391451228,0.5794797309153404,1.1384348648476466,0.8190705350707569,0.7424563339538807,-0.5530542058142017,-0.44812798785795604
run_src_full_model_with_baselines_seed44,44,full_model,15,0.7557350886696447,0.75927699797864,0.5209827464225337,1.3101415596765187,0.0,0.4443653220448918,-0.5300284981287603,-0.5011086366687488
run_src_full_model_with_baselines_seed45,45,baseline_random,15,0.7562507480253973,0.7562507480253973,0.3951139659563952,0.8247114964135389,0.5919121248349879,0.4545321808164281,-0.42477034566969074,-0.2899608628907296
run_src_full_model_with_baselines_seed45,45,baseline_entropy,15,0.7576922658630585,0.7656025465547471,0.43741033780773275,0.9596355969908897,0.5248064195954392,0.778885314878611,-0.6227204147672255,-0.47877258756376295
run_src_full_model_with_baselines_seed45,45,baseline_bald,15,0.756691305857627,0.759175429560963,0.4172095315343504,1.0492742212879307,0.8666361897135176,0.7725413703414782,-0.05714108993548053,-0.04222482877358577
run_src_full_model_with_baselines_seed45,45,baseline_coreset,15,0.7522476759195864,0.7528553876967795,0.3099790035877538,0.9535994793845068,0.6646569947824559,0.5515795354891677,-0.1692574424073326,-0.1977899874131123
run_src_full_model_with_baselines_seed45,45,baseline_wang_style,15,0.7593735856000526,0.7685217105216664,0.31028931795610704,0.7797284538006397,0.1513866086095774,0.40411247254140115,-0.6310766821633341,-0.5911476028302008
run_src_full_model_with_baselines_seed45,45,baseline_dial_style,15,0.7573055271470449,0.7666245980638782,0.5068220510808615,1.1812847011321859,0.5884917350998691,0.6177919431473059,-0.5221056256117974,-0.6400395098311947
run_src_full_model_with_baselines_seed45,45,baseline_llm_rs,15,0.75234429129832,0.7540862082726321,0.301001969780656,1.111170745524991,0.7533292260088682,0.5391373341092338,-0.17294874543905825,-0.3074532933800423
run_src_full_model_with_baselines_seed45,45,baseline_llm_us,15,0.7682803358020485,0.7682803358020485,0.48973267098915846,1.1405048856502762,0.6318407985008071,0.474331938233825,-0.25883073071544965,-0.1081688246553687
run_src_full_model_with_baselines_seed45,45,full_model,15,0.7632006798623296,0.7655125817730091,0.4090988911841722,1.0353966705003905,0.8378304270274568,0.7420406198358942,-0.47306205751715297,-0.5032599119588452
run_src_full_model_with_baselines_seed46,46,baseline_random,15,0.7576712445251801,0.7576712445251801,0.6453748492597311,1.2601102763710503,0.676409865783864,0.6085278013418538,-0.22238712260114246,-0.12087912087912088
run_src_full_model_with_baselines_seed46,46,baseline_entropy,15,0.7662057411208956,0.768685169224474,0.6545588253344162,1.3617970350129207,1.0520010442700731,0.6844183494470495,-0.35111189115725344,-0.32892152803367214
run_src_full_model_with_baselines_seed46,46,baseline_bald,15,0.7624171177877159,0.7631594285098107,0.6435798819511849,1.2106780332488642,0.7774034166309788,0.5935665506901531,-0.40325717422349383,-0.4197802197802198
run_src_full_model_with_baselines_seed46,46,baseline_coreset,15,0.7526210708753618,0.7550129487740427,0.6194795828394355,1.3694638655955913,0.5303828558822254,0.6781892720773406,0.27528547555759825,0.015401549473819522
run_src_full_model_with_baselines_seed46,46,baseline_wang_style,15,0.7664708582437372,0.7687061779344835,0.6446392743623548,1.0493038123539709,0.9341154851109036,0.546411733695419,-0.7059032259353806,-0.46373626373626364
run_src_full_model_with_baselines_seed46,46,baseline_dial_style,15,0.7633435803835819,0.7633435803835819,0.5981635500827934,1.4325357273031536,1.4325357273031536,0.7919079735827141,-0.07941574912854915,-0.054945054945054944
run_src_full_model_with_baselines_seed46,46,baseline_llm_rs,15,0.7596813201422028,0.7638109630385179,0.6557912608362774,1.2667250229875406,1.2667250229875406,0.8035598378578351,-0.45474049151301743,-0.432967032967033
run_src_full_model_with_baselines_seed46,46,baseline_llm_us,15,0.7632977237952593,0.7643059301985871,0.5726215987698596,1.2977186644200254,0.2595540634668343,0.3028760692506394,-0.1759269184302412,0.16043956043956045
run_src_full_model_with_baselines_seed46,46,full_model,15,0.7657737204938213,0.7657737204938213,0.8134709027724204,1.258385909887969,0.6388716968446406,0.6428088699030237,-0.682314096210712,-0.432967032967033
